"local","ano","val"
"UGA",2022,"67,247"
"UGA",2023,"67,393"
"UGA",2024,"67,545"
"UGA",2025,"67,701"
"UGA",2026,"67,86"
"UGA",2027,"68,023"
"UGA",2028,"68,187"
"UGA",2029,"68,35"
"UGA",2030,"68,51"
"UKR",1990,"54,748"
"UKR",1991,"54,443"
"UKR",1992,"54,137"
"UKR",1993,"53,875"
"UKR",1994,"53,892"
"UKR",1995,"54,018"
"UKR",1996,"53,163"
"UKR",1997,"52,221"
"UKR",1998,"51,203"
"UKR",1999,"50,048"
"UKR",2000,"50,78"
"UKR",2001,"50,074"
"UKR",2002,"49,975"
"UKR",2003,"49,798"
"UKR",2004,"49,35"
"UKR",2005,"48,546"
"UKR",2006,"48,438"
"UKR",2007,"48,361"
"UKR",2008,"48,342"
"UKR",2009,"48,425"
"UKR",2010,"48,389"
"UKR",2011,"48,228"
"UKR",2012,"47,462"
"UKR",2013,"48,355"
"UKR",2014,"47,017"
"UKR",2015,"47,341"
"UKR",2016,"47,207"
"UKR",2017,"46,937"
"UKR",2018,"46,643"
"UKR",2019,"46,33"
"UKR",2020,46
"UKR",2021,"45,609"
"UKR",2022,"45,206"
"UKR",2023,"44,802"
"UKR",2024,"44,414"
"UKR",2025,"44,05"
"UKR",2026,"43,686"
"UKR",2027,"43,356"
"UKR",2028,"43,046"
"UKR",2029,"42,744"
"UKR",2030,"42,442"
"URY",1990,"45,609"
"URY",1991,"45,783"
"URY",1992,"47,53"
"URY",1993,"46,945"
"URY",1994,"48,198"
"URY",1995,"49,284"
"URY",1996,"49,766"
"URY",1997,"50,283"
"URY",1998,"50,818"
"URY",1999,"51,259"
"URY",2000,"51,682"
"URY",2001,"53,165"
"URY",2002,"52,726"
"URY",2003,"52,305"
"URY",2004,"52,441"
"URY",2005,"52,541"
"URY",2006,"53,219"
"URY",2007,"53,67"
"URY",2008,"54,292"
"URY",2009,"54,901"
"URY",2010,"55,335"
"URY",2011,"55,977"
"URY",2012,"55,789"
"URY",2013,"54,974"
"URY",2014,"55,963"
"URY",2015,"55,725"
"URY",2016,"55,928"
"URY",2017,"56,12"
"URY",2018,"56,306"
"URY",2019,"56,476"
"URY",2020,"56,622"
"URY",2021,"56,771"
"URY",2022,"56,909"
"URY",2023,"57,033"
"URY",2024,"57,147"
"URY",2025,"57,249"
"URY",2026,"57,372"
"URY",2027,"57,495"
"URY",2028,"57,613"
"URY",2029,"57,721"
"URY",2030,"57,813"
"USA",1990,"56,206"
"USA",1991,"56,043"
"USA",1992,"56,476"
"USA",1993,"56,594"
"USA",1994,"57,556"
"USA",1995,"57,756"
"USA",1996,"58,084"
"USA",1997,"58,614"
"USA",1998,"58,752"
"USA",1999,"58,921"
"USA",2000,"59,023"
"USA",2001,"58,807"
"USA",2002,"58,591"
"USA",2003,"58,458"
"USA",2004,"58,154"
"USA",2005,"58,242"
"USA",2006,"58,341"
"USA",2007,"58,259"
"USA",2008,"58,458"
"USA",2009,"58,145"
"USA",2010,"57,5"
"USA",2011,"56,929"
"USA",2012,"56,7"
"USA",2013,"56,292"
"USA",2014,"56,11"
"USA",2015,"55,832"
"USA",2016,"55,99"
"USA",2017,"55,735"
"USA",2018,"55,478"
"USA",2019,"55,219"
"USA",2020,"54,957"
"USA",2021,"54,692"
"USA",2022,"54,428"
"USA",2023,"54,172"
"USA",2024,"53,933"
"USA",2025,"53,716"
"USA",2026,"53,528"
"USA",2027,"53,366"
"USA",2028,"53,223"
"USA",2029,"53,087"
"USA",2030,"52,953"
"UZB",1990,50
"UZB",1991,"50,179"
"UZB",1992,"50,431"
"UZB",1993,"50,624"
"UZB",1994,"50,823"
"UZB",1995,"50,995"
"UZB",1996,"51,153"
"UZB",1997,"51,3"
"UZB",1998,"51,449"
"UZB",1999,"51,589"
"UZB",2000,"51,724"
"UZB",2001,"51,848"
"UZB",2002,"51,968"
"UZB",2003,"52,086"
"UZB",2004,"52,19"
"UZB",2005,"52,308"
"UZB",2006,"52,423"
"UZB",2007,"52,534"
"UZB",2008,"52,658"
"UZB",2009,"52,798"
"UZB",2010,"52,954"
"UZB",2011,"53,109"
"UZB",2012,"53,27"
"UZB",2013,"53,43"
"UZB",2014,"53,57"
"UZB",2015,"53,679"
"UZB",2016,"53,752"
"UZB",2017,"53,805"
"UZB",2018,"53,824"
"UZB",2019,"53,792"
"UZB",2020,"53,701"
"UZB",2021,"53,555"
"UZB",2022,"53,356"
"UZB",2023,"53,123"
"UZB",2024,"52,879"
"UZB",2025,"52,64"
"UZB",2026,"52,413"
"UZB",2027,"52,194"
"UZB",2028,"51,98"
"UZB",2029,"51,769"
"UZB",2030,"51,559"
"VCT",1990,"44,111"
"VCT",1991,"44,683"
"VCT",1992,"45,621"
"VCT",1993,"46,384"
"VCT",1994,"46,729"
"VCT",1995,"47,732"
"VCT",1996,"48,318"
"VCT",1997,"49,043"
"VCT",1998,"49,787"
"VCT",1999,"50,345"
"VCT",2000,"50,764"
"VCT",2001,"51,424"
"VCT",2002,"52,352"
"VCT",2003,"53,324"
"VCT",2004,"54,061"
"VCT",2005,"54,685"
"VCT",2006,"55,638"
"VCT",2007,"56,248"
"VCT",2008,"56,831"
"VCT",2009,"57,101"
"VCT",2010,"57,265"
"VCT",2011,"57,456"
"VCT",2012,"57,746"
"VCT",2013,"58,032"
"VCT",2014,"58,199"
"VCT",2015,"58,296"
"VCT",2016,"58,492"
"VCT",2017,"58,636"
"VCT",2018,"58,744"
"VCT",2019,"58,804"
"VCT",2020,"58,793"
"VCT",2021,"58,77"
"VCT",2022,"58,688"
"VCT",2023,"58,571"
"VCT",2024,"58,438"
"VCT",2025,"58,304"
"VCT",2026,"58,227"
"VCT",2027,"58,153"
"VCT",2028,"58,1"
"VCT",2029,"58,041"
"VCT",2030,"57,977"
"VEN",1990,"41,762"
"VEN",1991,"42,635"
"VEN",1992,"43,376"
"VEN",1993,"43,826"
"VEN",1994,"44,107"
"VEN",1995,"44,713"
"VEN",1996,"45,116"
"VEN",1997,"45,841"
"VEN",1998,"46,209"
"VEN",1999,"46,22"
"VEN",2000,"46,835"
"VEN",2001,"47,419"
"VEN",2002,"47,284"
"VEN",2003,"47,24"
"VEN",2004,"48,661"
"VEN",2005,"49,688"
"VEN",2006,"50,674"
"VEN",2007,"50,207"
"VEN",2008,"50,672"
"VEN",2009,"51,095"
"VEN",2010,"50,62"
"VEN",2011,"50,996"
"VEN",2012,"50,584"
"VEN",2013,"51,015"
"VEN",2014,"51,112"
"VEN",2015,"51,027"
"VEN",2016,"50,117"
"VEN",2017,"50,242"
"VEN",2018,"50,357"
"VEN",2019,"50,464"
"VEN",2020,"50,564"
"VEN",2021,"50,672"
"VEN",2022,"50,774"
"VEN",2023,"50,871"
"VEN",2024,"50,964"
"VEN",2025,"51,052"
"VEN",2026,"51,153"
"VEN",2027,"51,253"
"VEN",2028,"51,353"
"VEN",2029,"51,453"
"VEN",2030,"51,556"
"VIR",1990,"59,903"
"VIR",1991,"60,059"
"VIR",1992,"59,935"
"VIR",1993,"59,492"
"VIR",1994,"59,455"
"VIR",1995,"59,511"
"VIR",1996,"59,164"
"VIR",1997,"59,176"
"VIR",1998,"59,481"
"VIR",1999,"59,468"
"VIR",2000,"59,467"
"VIR",2001,"59,719"
"VIR",2002,"59,949"
"VIR",2003,"59,977"
"VIR",2004,"60,042"
"VIR",2005,"60,141"
"VIR",2006,"60,099"
"VIR",2007,"60,128"
"VIR",2008,"59,984"
"VIR",2009,"59,582"
"VIR",2010,"59,354"
"VIR",2011,"58,96"
"VIR",2012,"58,552"
"VIR",2013,"58,134"
"VIR",2014,"57,777"
"VIR",2015,"57,499"
"VIR",2016,"57,303"
"VIR",2017,"57,132"
"VIR",2018,"56,979"
"VIR",2019,"56,791"
"VIR",2020,"56,541"
"VIR",2021,"56,305"
"VIR",2022,"56,029"
"VIR",2023,"55,714"
"VIR",2024,"55,403"
"VIR",2025,"55,107"
"VIR",2026,"54,897"
"VIR",2027,"54,714"
"VIR",2028,"54,542"
"VIR",2029,"54,389"
"VIR",2030,"54,241"
"VNM",1990,"73,227"
"VNM",1991,"73,249"
"VNM",1992,"73,216"
"VNM",1993,"73,19"
"VNM",1994,"73,133"
"VNM",1995,"73,04"
"VNM",1996,"72,95"
"VNM",1997,"72,874"
"VNM",1998,"72,849"
"VNM",1999,"72,847"
"VNM",2000,"72,786"
"VNM",2001,"72,749"
"VNM",2002,"72,708"
"VNM",2003,"72,65"
"VNM",2004,"72,568"
"VNM",2005,"72,476"
"VNM",2006,"72,402"
"VNM",2007,"72,313"
"VNM",2008,"72,262"
"VNM",2009,"72,241"
"VNM",2010,"72,481"
"VNM",2011,"72,8"
"VNM",2012,"73,183"
"VNM",2013,"73,598"
"VNM",2014,"73,909"
"VNM",2015,"73,378"
"VNM",2016,"73,202"
"VNM",2017,"73,241"
"VNM",2018,"73,205"
"VNM",2019,"73,109"
"VNM",2020,"72,964"
"VNM",2021,"72,783"
"VNM",2022,"72,553"
"VNM",2023,"72,283"
"VNM",2024,"71,99"
"VNM",2025,"71,687"
"VNM",2026,"71,398"
"VNM",2027,"71,107"
"VNM",2028,"70,82"
"VNM",2029,"70,541"
"VNM",2030,"70,27"
"VUT",1990,"61,424"
"VUT",1991,"61,394"
"VUT",1992,"61,405"
"VUT",1993,"61,518"
"VUT",1994,"61,224"
"VUT",1995,"61,302"
"VUT",1996,"61,244"
"VUT",1997,"61,042"
"VUT",1998,"60,873"
"VUT",1999,"60,93"
"VUT",2000,"60,751"
"VUT",2001,"61,086"
"VUT",2002,"61,539"
"VUT",2003,"61,527"
"VUT",2004,"61,531"
"VUT",2005,"61,46"
"VUT",2006,"61,155"
"VUT",2007,"61,054"
"VUT",2008,"60,967"
"VUT",2009,"61,069"
"VUT",2010,"61,243"
"VUT",2011,"61,326"
"VUT",2012,"61,359"
"VUT",2013,"61,384"
"VUT",2014,"61,417"
"VUT",2015,"61,594"
"VUT",2016,"61,533"
"VUT",2017,"61,526"
"VUT",2018,"61,539"
"VUT",2019,"61,554"
"VUT",2020,"61,549"
"VUT",2021,"61,471"
"VUT",2022,"61,376"
"VUT",2023,"61,29"
"VUT",2024,"61,232"
"VUT",2025,"61,204"
"VUT",2026,"61,154"
"VUT",2027,"61,13"
"VUT",2028,"61,134"
"VUT",2029,"61,156"
"VUT",2030,"61,178"
"WSM",1990,"24,994"
"WSM",1991,"25,255"
"WSM",1992,"25,441"
"WSM",1993,"25,44"
"WSM",1994,"25,569"
"WSM",1995,"25,346"
"WSM",1996,"25,225"
"WSM",1997,"25,274"
"WSM",1998,"25,264"
"WSM",1999,"25,235"
"WSM",2000,"25,076"
"WSM",2001,"24,952"
"WSM",2002,"24,885"
"WSM",2003,"24,805"
"WSM",2004,"24,711"
"WSM",2005,"24,602"
"WSM",2006,"24,525"
"WSM",2007,"24,384"
"WSM",2008,"24,315"
"WSM",2009,"24,342"
"WSM",2010,"24,305"
"WSM",2011,"24,171"
"WSM",2012,"24,116"
"WSM",2013,"24,09"
"WSM",2014,"24,01"
"WSM",2015,"23,914"
"WSM",2016,"23,8"
"WSM",2017,"23,744"
"WSM",2018,"23,677"
"WSM",2019,"23,589"
"WSM",2020,"23,472"
"WSM",2021,"23,381"
"WSM",2022,"23,266"
"WSM",2023,"23,139"
"WSM",2024,"23,025"
"WSM",2025,"22,933"
"WSM",2026,"22,914"
"WSM",2027,"22,917"
"WSM",2028,"22,93"
"WSM",2029,"22,939"
"WSM",2030,"22,933"
"X01",1990,"51,533"
"X01",1991,"51,613"
"X01",1992,"51,649"
"X01",1993,"51,529"
"X01",1994,"51,62"
"X01",1995,"51,51"
"X01",1996,"51,456"
"X01",1997,"51,425"
"X01",1998,"51,327"
"X01",1999,"51,382"
"X01",2000,"51,279"
"X01",2001,"51,18"
"X01",2002,"51,148"
"X01",2003,"51,086"
"X01",2004,"51,08"
"X01",2005,"51,144"
"X01",2006,"50,85"
"X01",2007,"50,523"
"X01",2008,"50,188"
"X01",2009,"49,867"
"X01",2010,"49,39"
"X01",2011,"49,181"
"X01",2012,"49,013"
"X01",2013,"48,983"
"X01",2014,"48,905"
"X01",2015,"48,843"
"X01",2016,"48,925"
"X01",2017,"48,725"
"X01",2018,"48,509"
"X01",2019,"48,284"
"X01",2020,"48,053"
"X01",2021,"47,822"
"X01",2022,"47,59"
"X01",2023,"47,358"
"X01",2024,"47,127"
"X01",2025,"46,898"
"X01",2026,"46,681"
"X01",2027,"46,472"
"X01",2028,"46,269"
"X01",2029,"46,073"
"X01",2030,"45,881"
"X02",1990,"68,093"
"X02",1991,"68,016"
"X02",1992,"67,878"
"X02",1993,"67,766"
"X02",1994,"67,653"
"X02",1995,"67,733"
"X02",1996,"67,81"
"X02",1997,"67,893"
"X02",1998,"67,945"
"X02",1999,"67,984"
"X02",2000,"68,18"
"X02",2001,"68,371"
"X02",2002,"68,543"
"X02",2003,"68,702"
"X02",2004,"68,858"
"X02",2005,"68,972"
"X02",2006,"68,939"
"X02",2007,"68,973"
"X02",2008,"69,009"
"X02",2009,"69,081"
"X02",2010,"69,147"
"X02",2011,"69,218"
"X02",2012,"69,213"
"X02",2013,"69,186"
"X02",2014,"69,15"
"X02",2015,"69,147"
"X02",2016,"69,184"
"X02",2017,"69,226"
"X02",2018,"69,271"
"X02",2019,"69,312"
"X02",2020,"69,346"
"X02",2021,"69,379"
"X02",2022,"69,406"
"X02",2023,"69,431"
"X02",2024,"69,459"
"X02",2025,"69,493"
"X02",2026,"69,529"
"X02",2027,"69,572"
"X02",2028,"69,617"
"X02",2029,"69,663"
"X02",2030,"69,707"
"X03",1990,"39,464"
"X03",1991,"39,64"
"X03",1992,"39,842"
"X03",1993,"39,955"
"X03",1994,"40,143"
"X03",1995,"39,873"
"X03",1996,"39,733"
"X03",1997,"39,613"
"X03",1998,"39,598"
"X03",1999,"39,54"
"X03",2000,"39,4"
"X03",2001,"39,604"
"X03",2002,"39,733"
"X03",2003,"39,977"
"X03",2004,"40,193"
"X03",2005,"40,503"
"X03",2006,"39,86"
"X03",2007,"39,197"
"X03",2008,"38,514"
"X03",2009,"37,901"
"X03",2010,"37,241"
"X03",2011,"36,853"
"X03",2012,"36,451"
"X03",2013,"36,585"
"X03",2014,"36,696"
"X03",2015,"36,662"
"X03",2016,"36,979"
"X03",2017,"36,9"
"X03",2018,"36,816"
"X03",2019,"36,727"
"X03",2020,"36,633"
"X03",2021,"36,535"
"X03",2022,"36,433"
