"ref_area";"time";"obs_value"
"THA";2024;66,671
"THA";2025;66,329
"THA";2026;65,985
"THA";2027;65,633
"THA";2028;65,275
"THA";2029;64,918
"THA";2030;64,563
"TJK";1990;57,358
"TJK";1991;57,453
"TJK";1992;57,537
"TJK";1993;57,614
"TJK";1994;57,694
"TJK";1995;57,78
"TJK";1996;57,868
"TJK";1997;57,973
"TJK";1998;58,08
"TJK";1999;58,166
"TJK";2000;58,228
"TJK";2001;58,241
"TJK";2002;58,23
"TJK";2003;58,226
"TJK";2004;58,268
"TJK";2005;58,368
"TJK";2006;58,479
"TJK";2007;58,625
"TJK";2008;58,785
"TJK";2009;58,963
"TJK";2010;59,082
"TJK";2011;59,158
"TJK";2012;59,188
"TJK";2013;59,184
"TJK";2014;59,18
"TJK";2015;59,19
"TJK";2016;59,19
"TJK";2017;59,262
"TJK";2018;59,317
"TJK";2019;59,317
"TJK";2020;59,24
"TJK";2021;59,108
"TJK";2022;58,915
"TJK";2023;58,678
"TJK";2024;58,426
"TJK";2025;58,177
"TJK";2026;57,947
"TJK";2027;57,724
"TJK";2028;57,51
"TJK";2029;57,305
"TJK";2030;57,111
"TKM";1990;61,931
"TKM";1991;62,083
"TKM";1992;62,274
"TKM";1993;62,385
"TKM";1994;62,579
"TKM";1995;62,742
"TKM";1996;62,846
"TKM";1997;63,033
"TKM";1998;63,166
"TKM";1999;63,261
"TKM";2000;63,357
"TKM";2001;63,401
"TKM";2002;63,428
"TKM";2003;63,44
"TKM";2004;63,466
"TKM";2005;63,513
"TKM";2006;63,591
"TKM";2007;63,692
"TKM";2008;63,82
"TKM";2009;63,993
"TKM";2010;64,211
"TKM";2011;64,453
"TKM";2012;64,742
"TKM";2013;65,037
"TKM";2014;65,279
"TKM";2015;65,436
"TKM";2016;65,49
"TKM";2017;65,458
"TKM";2018;65,364
"TKM";2019;65,247
"TKM";2020;65,125
"TKM";2021;64,981
"TKM";2022;64,841
"TKM";2023;64,682
"TKM";2024;64,473
"TKM";2025;64,201
"TKM";2026;63,864
"TKM";2027;63,479
"TKM";2028;63,087
"TKM";2029;62,743
"TKM";2030;62,478
"TLS";1990;63,42
"TLS";1991;63,427
"TLS";1992;63,397
"TLS";1993;63,408
"TLS";1994;63,219
"TLS";1995;62,906
"TLS";1996;62,392
"TLS";1997;61,795
"TLS";1998;61,446
"TLS";1999;60,542
"TLS";2000;58,843
"TLS";2001;57,741
"TLS";2002;55,571
"TLS";2003;53,459
"TLS";2004;51,334
"TLS";2005;49,17
"TLS";2006;47,368
"TLS";2007;45,702
"TLS";2008;44,187
"TLS";2009;42,797
"TLS";2010;41,48
"TLS";2011;40,975
"TLS";2012;40,471
"TLS";2013;40,032
"TLS";2014;39,56
"TLS";2015;39,22
"TLS";2016;39,023
"TLS";2017;38,777
"TLS";2018;38,576
"TLS";2019;38,378
"TLS";2020;38,163
"TLS";2021;38,017
"TLS";2022;37,863
"TLS";2023;37,702
"TLS";2024;37,541
"TLS";2025;37,386
"TLS";2026;37,311
"TLS";2027;37,246
"TLS";2028;37,178
"TLS";2029;37,089
"TLS";2030;36,971
"TON";1990;55,606
"TON";1991;56,921
"TON";1992;58,148
"TON";1993;59,251
"TON";1994;60,235
"TON";1995;59,862
"TON";1996;59,728
"TON";1997;59,543
"TON";1998;59,243
"TON";1999;58,967
"TON";2000;58,805
"TON";2001;59,005
"TON";2002;59,288
"TON";2003;59,617
"TON";2004;59,933
"TON";2005;60,051
"TON";2006;60,21
"TON";2007;60,383
"TON";2008;60,218
"TON";2009;60,062
"TON";2010;59,885
"TON";2011;59,771
"TON";2012;59,733
"TON";2013;59,825
"TON";2014;59,715
"TON";2015;59,52
"TON";2016;59,455
"TON";2017;59,468
"TON";2018;59,475
"TON";2019;59,455
"TON";2020;59,424
"TON";2021;59,446
"TON";2022;59,45
"TON";2023;59,446
"TON";2024;59,463
"TON";2025;59,508
"TON";2026;59,646
"TON";2027;59,812
"TON";2028;59,982
"TON";2029;60,141
"TON";2030;60,283
"TTO";1990;57,177
"TTO";1991;55,171
"TTO";1992;57,028
"TTO";1993;58,264
"TTO";1994;59,37
"TTO";1995;60,168
"TTO";1996;61,024
"TTO";1997;61,199
"TTO";1998;61,339
"TTO";1999;61,245
"TTO";2000;61,179
"TTO";2001;61,199
"TTO";2002;61,304
"TTO";2003;62,452
"TTO";2004;63,579
"TTO";2005;64,66
"TTO";2006;64,603
"TTO";2007;64,362
"TTO";2008;64,279
"TTO";2009;63,504
"TTO";2010;63,758
"TTO";2011;63,648
"TTO";2012;63,489
"TTO";2013;63,268
"TTO";2014;63,352
"TTO";2015;62,726
"TTO";2016;62,312
"TTO";2017;62,085
"TTO";2018;61,81
"TTO";2019;61,492
"TTO";2020;61,14
"TTO";2021;60,791
"TTO";2022;60,427
"TTO";2023;60,061
"TTO";2024;59,714
"TTO";2025;59,401
"TTO";2026;59,12
"TTO";2027;58,885
"TTO";2028;58,69
"TTO";2029;58,531
"TTO";2030;58,403
"TUN";1990;48,992
"TUN";1991;48,946
"TUN";1992;48,636
"TUN";1993;48,678
"TUN";1994;48,636
"TUN";1995;48,597
"TUN";1996;48,509
"TUN";1997;48,447
"TUN";1998;48,104
"TUN";1999;47,76
"TUN";2000;47,421
"TUN";2001;47,097
"TUN";2002;46,777
"TUN";2003;46,471
"TUN";2004;46,189
"TUN";2005;45,934
"TUN";2006;46,267
"TUN";2007;46,61
"TUN";2008;46,831
"TUN";2009;46,302
"TUN";2010;46,665
"TUN";2011;46,943
"TUN";2012;47,63
"TUN";2013;47,493
"TUN";2014;47,318
"TUN";2015;47,206
"TUN";2016;47,058
"TUN";2017;46,897
"TUN";2018;46,705
"TUN";2019;46,48
"TUN";2020;46,222
"TUN";2021;45,931
"TUN";2022;45,613
"TUN";2023;45,267
"TUN";2024;44,892
"TUN";2025;44,491
"TUN";2026;44,073
"TUN";2027;43,636
"TUN";2028;43,198
"TUN";2029;42,781
"TUN";2030;42,402
"TUR";1990;56,822
"TUR";1991;56,444
"TUR";1992;55,437
"TUR";1993;51,561
"TUR";1994;54,036
"TUR";1995;53,473
"TUR";1996;52,994
"TUR";1997;51,694
"TUR";1998;51,839
"TUR";1999;51,715
"TUR";2000;48,795
"TUR";2001;48,601
"TUR";2002;48,271
"TUR";2003;46,944
"TUR";2004;45,96
"TUR";2005;46,031
"TUR";2006;45,056
"TUR";2007;45,082
"TUR";2008;45,789
"TUR";2009;46,638
"TUR";2010;47,699
"TUR";2011;48,79
"TUR";2012;48,738
"TUR";2013;49,65
"TUR";2014;50,137
"TUR";2015;51,007
"TUR";2016;51,772
"TUR";2017;51,615
"TUR";2018;51,451
"TUR";2019;51,271
"TUR";2020;51,071
"TUR";2021;50,839
"TUR";2022;50,595
"TUR";2023;50,338
"TUR";2024;50,064
"TUR";2025;49,776
"TUR";2026;49,482
"TUR";2027;49,174
"TUR";2028;48,857
"TUR";2029;48,534
"TUR";2030;48,204
"TWN";1990;59,553
"TWN";1991;59,432
"TWN";1992;59,503
"TWN";1993;58,983
"TWN";1994;59,071
"TWN";1995;58,864
"TWN";1996;58,556
"TWN";1997;58,4
"TWN";1998;58,115
"TWN";1999;57,939
"TWN";2000;57,718
"TWN";2001;57,271
"TWN";2002;57,279
"TWN";2003;57,264
"TWN";2004;57,666
"TWN";2005;57,789
"TWN";2006;58,034
"TWN";2007;58,363
"TWN";2008;58,342
"TWN";2009;57,928
"TWN";2010;58,112
"TWN";2011;58,336
"TWN";2012;58,634
"TWN";2013;58,696
"TWN";2014;58,74
"TWN";2015;58,866
"TWN";2016;58,553
"TWN";2017;58,218
"TWN";2018;57,894
"TWN";2019;57,574
"TWN";2020;57,248
"TWN";2021;56,936
"TWN";2022;56,63
"TWN";2023;56,309
"TWN";2024;55,939
"TWN";2025;55,5
"TWN";2026;55,025
"TWN";2027;54,489
"TWN";2028;53,904
"TWN";2029;53,294
"TWN";2030;52,674
"TZA";1990;83,639
"TZA";1991;83,613
"TZA";1992;83,562
"TZA";1993;83,489
"TZA";1994;83,397
"TZA";1995;83,278
"TZA";1996;83,241
"TZA";1997;83,173
"TZA";1998;83,085
"TZA";1999;82,995
"TZA";2000;82,924
"TZA";2001;82,921
"TZA";2002;82,951
"TZA";2003;83,005
"TZA";2004;83,057
"TZA";2005;83,091
"TZA";2006;83,145
"TZA";2007;83,146
"TZA";2008;83,131
"TZA";2009;83,12
"TZA";2010;83,121
"TZA";2011;83,15
"TZA";2012;83,381
"TZA";2013;83,476
"TZA";2014;83,423
"TZA";2015;83,367
"TZA";2016;83,304
"TZA";2017;83,32
"TZA";2018;83,332
"TZA";2019;83,343
"TZA";2020;83,356
"TZA";2021;83,371
"TZA";2022;83,387
"TZA";2023;83,404
"TZA";2024;83,422
"TZA";2025;83,44
"TZA";2026;83,46
"TZA";2027;83,482
"TZA";2028;83,505
"TZA";2029;83,53
"TZA";2030;83,556
"UGA";1990;69,757
"UGA";1991;69,847
"UGA";1992;69,854
"UGA";1993;69,866
"UGA";1994;69,884
"UGA";1995;69,908
"UGA";1996;69,914
"UGA";1997;69,922
"UGA";1998;69,938
"UGA";1999;69,967
"UGA";2000;70,01
"UGA";2001;70,08
"UGA";2002;70,159
"UGA";2003;70,243
"UGA";2004;70,325
"UGA";2005;70,404
"UGA";2006;70,497
"UGA";2007;70,582
"UGA";2008;70,665
"UGA";2009;70,753
"UGA";2010;70,848
"UGA";2011;70,954
"UGA";2012;71,064
"UGA";2013;70,98
"UGA";2014;70,864
"UGA";2015;70,72
"UGA";2016;70,592
"UGA";2017;70,674
"UGA";2018;70,755
"UGA";2019;70,84
"UGA";2020;70,932
"UGA";2021;71,025
"UGA";2022;71,122
"UGA";2023;71,223
"UGA";2024;71,329
"UGA";2025;71,441
"UGA";2026;71,554
"UGA";2027;71,671
"UGA";2028;71,79
"UGA";2029;71,907
"UGA";2030;72,021
"UKR";1990;60,25
"UKR";1991;59,999
"UKR";1992;59,783
"UKR";1993;59,638
"UKR";1994;59,716
"UKR";1995;59,785
"UKR";1996;59,048
"UKR";1997;58,18
"UKR";1998;57,247
"UKR";1999;56,234
"UKR";2000;56,974
"UKR";2001;55,972
"UKR";2002;55,74
"UKR";2003;55,51
"UKR";2004;55,237
"UKR";2005;55,095
"UKR";2006;54,953
"UKR";2007;54,86
"UKR";2008;54,838
"UKR";2009;54,928
"UKR";2010;54,986
"UKR";2011;55,22
"UKR";2012;54,902
"UKR";2013;55,532
"UKR";2014;54,278
"UKR";2015;54,57
"UKR";2016;54,444
"UKR";2017;54,204
"UKR";2018;53,932
"UKR";2019;53,626
"UKR";2020;53,288
"UKR";2021;52,839
"UKR";2022;52,362
"UKR";2023;51,878
"UKR";2024;51,422
"UKR";2025;51,012
"UKR";2026;50,587
"UKR";2027;50,218
"UKR";2028;49,892
"UKR";2029;49,592
"UKR";2030;49,305
"URY";1990;60,279
"URY";1991;60,264
"URY";1992;61,231
"URY";1993;60,554
"URY";1994;61,645
"URY";1995;62,398
"URY";1996;62,449
"URY";1997;62,543
"URY";1998;62,662
"URY";1999;62,856
"URY";2000;63,024
"URY";2001;64,088
"URY";2002;63,408
"URY";2003;62,691
"URY";2004;62,813
"URY";2005;62,904
"URY";2006;64,18
"URY";2007;64,359
"URY";2008;64,823
"URY";2009;65,284
"URY";2010;65,485
"URY";2011;65,861
"URY";2012;65,381
"URY";2013;64,875
"URY";2014;65,373
"URY";2015;64,948
"URY";2016;64,663
"URY";2017;64,83
"URY";2018;64,992
"URY";2019;65,142
"URY";2020;65,275
"URY";2021;65,389
"URY";2022;65,494
"URY";2023;65,59
"URY";2024;65,68
"URY";2025;65,766
"URY";2026;65,852
"URY";2027;65,942
"URY";2028;66,03
"URY";2029;66,114
"URY";2030;66,19
"USA";1990;65,444
"USA";1991;65,062
"USA";1992;65,331
"USA";1993;65,245
"USA";1994;65,619
"USA";1995;65,742
"USA";1996;65,919
"USA";1997;66,232
"USA";1998;66,312
"USA";1999;66,376
"USA";2000;66,431
"USA";2001;66,066
"USA";2002;65,712
"USA";2003;65,314
"USA";2004;65,04
"USA";2005;65,06
"USA";2006;65,172
"USA";2007;64,991
"USA";2008;64,983
"USA";2009;64,324
"USA";2010;63,585
"USA";2011;63,016
"USA";2012;62,898
"USA";2013;62,517
"USA";2014;62,209
"USA";2015;62,014
"USA";2016;62,16
"USA";2017;61,891
"USA";2018;61,621
"USA";2019;61,352
"USA";2020;61,081
"USA";2021;60,798
"USA";2022;60,518
"USA";2023;60,248
"USA";2024;59,998
"USA";2025;59,774
"USA";2026;59,573
"USA";2027;59,401
"USA";2028;59,251
"USA";2029;59,11
"USA";2030;58,971
"UZB";1990;62,031
"UZB";1991;62,136
"UZB";1992;62,292
"UZB";1993;62,401
"UZB";1994;62,512
"UZB";1995;62,602
"UZB";1996;62,672
"UZB";1997;62,739
"UZB";1998;62,807
"UZB";1999;62,864
"UZB";2000;62,912
"UZB";2001;62,961
"UZB";2002;63,005
"UZB";2003;63,056
"UZB";2004;63,122
"UZB";2005;63,225
"UZB";2006;63,349
"UZB";2007;63,494
"UZB";2008;63,669
"UZB";2009;63,878
"UZB";2010;64,117
"UZB";2011;64,367
"UZB";2012;64,639
"UZB";2013;64,916
"UZB";2014;65,169
"UZB";2015;65,377
"UZB";2016;65,529
"UZB";2017;65,649
"UZB";2018;65,724
"UZB";2019;65,731
"UZB";2020;65,659
"UZB";2021;65,505
"UZB";2022;65,283
"UZB";2023;65,015
"UZB";2024;64,737
"UZB";2025;64,469
"UZB";2026;64,209
"UZB";2027;63,963
"UZB";2028;63,733
"UZB";2029;63,52
"UZB";2030;63,323
"VCT";1990;62,184
"VCT";1991;62,575
"VCT";1992;63,011
"VCT";1993;63,392
"VCT";1994;63,687
"VCT";1995;64,096
"VCT";1996;64,482
"VCT";1997;64,881
"VCT";1998;65,266
"VCT";1999;65,58
"VCT";2000;65,833
"VCT";2001;66,244
"VCT";2002;66,693
"VCT";2003;67,129
"VCT";2004;67,516
"VCT";2005;67,862
"VCT";2006;68,263
"VCT";2007;68,582
"VCT";2008;68,869
"VCT";2009;69,076
"VCT";2010;69,24
"VCT";2011;69,341
"VCT";2012;69,444
"VCT";2013;69,529
"VCT";2014;69,549
"VCT";2015;69,514
"VCT";2016;69,545
"VCT";2017;69,552
"VCT";2018;69,523
"VCT";2019;69,448
"VCT";2020;69,306
"VCT";2021;69,145
"VCT";2022;68,934
"VCT";2023;68,684
"VCT";2024;68,42
"VCT";2025;68,157
"VCT";2026;67,941
"VCT";2027;67,733
"VCT";2028;67,54
"VCT";2029;67,35
"VCT";2030;67,165
"VEN";1990;61,303
"VEN";1991;61,819
"VEN";1992;62,229
"VEN";1993;62,449
"VEN";1994;62,56
"VEN";1995;62,886
"VEN";1996;63,048
"VEN";1997;63,428
"VEN";1998;63,578
"VEN";1999;63,486
"VEN";2000;63,781
"VEN";2001;64,04
"VEN";2002;63,807
"VEN";2003;63,613
"VEN";2004;64,452
"VEN";2005;65,003
"VEN";2006;65,529
"VEN";2007;64,965
"VEN";2008;65,052
"VEN";2009;65,107
"VEN";2010;64,804
"VEN";2011;64,803
"VEN";2012;64,23
"VEN";2013;64,411
"VEN";2014;64,404
"VEN";2015;64,283
"VEN";2016;63,643
"VEN";2017;63,633
"VEN";2018;63,608
"VEN";2019;63,571
"VEN";2020;63,523
"VEN";2021;63,477
"VEN";2022;63,424
"VEN";2023;63,365
"VEN";2024;63,3
"VEN";2025;63,231
"VEN";2026;63,172
"VEN";2027;63,113
"VEN";2028;63,054
"VEN";2029;62,999
"VEN";2030;62,949
"VIR";1990;65,683
"VIR";1991;65,835
"VIR";1992;65,848
"VIR";1993;65,713
"VIR";1994;65,681
"VIR";1995;65,71
"VIR";1996;65,514
"VIR";1997;65,457
"VIR";1998;65,476
"VIR";1999;65,33
"VIR";2000;65,102
"VIR";2001;65,071
"VIR";2002;65,052
"VIR";2003;64,977
"VIR";2004;64,909
"VIR";2005;64,839
"VIR";2006;64,698
"VIR";2007;64,544
"VIR";2008;64,298
"VIR";2009;63,944
"VIR";2010;63,628
"VIR";2011;63,099
"VIR";2012;62,579
"VIR";2013;62,067
"VIR";2014;61,598
"VIR";2015;61,175
"VIR";2016;60,869
"VIR";2017;60,612
"VIR";2018;60,381
"VIR";2019;60,128
"VIR";2020;59,83
"VIR";2021;59,546
"VIR";2022;59,228
"VIR";2023;58,886
"VIR";2024;58,555
"VIR";2025;58,238
"VIR";2026;58,003
"VIR";2027;57,796
"VIR";2028;57,604
"VIR";2029;57,43
"VIR";2030;57,268
"VNM";1990;77,69
"VNM";1991;77,706
"VNM";1992;77,657
"VNM";1993;77,618
"VNM";1994;77,545
"VNM";1995;77,434
"VNM";1996;77,32
"VNM";1997;77,225
"VNM";1998;77,191
"VNM";1999;77,184
"VNM";2000;77,114
"VNM";2001;77,076
"VNM";2002;77,035
"VNM";2003;76,977
"VNM";2004;76,897
"VNM";2005;76,812
"VNM";2006;76,738
"VNM";2007;76,649
"VNM";2008;76,609
"VNM";2009;76,606
"VNM";2010;76,921
"VNM";2011;77,283
"VNM";2012;77,704
"VNM";2013;78,147
"VNM";2014;78,563
"VNM";2015;78,499
"VNM";2016;78,202
"VNM";2017;78,216
"VNM";2018;78,154
"VNM";2019;78,031
"VNM";2020;77,855
"VNM";2021;77,631
"VNM";2022;77,354
"VNM";2023;77,038
"VNM";2024;76,701
"VNM";2025;76,359
"VNM";2026;76,025
"VNM";2027;75,692
"VNM";2028;75,367
"VNM";2029;75,057
"VNM";2030;74,763
"VUT";1990;70,428
"VUT";1991;70,391
"VUT";1992;70,399
"VUT";1993;70,513
"VUT";1994;70,198
"VUT";1995;70,271
"VUT";1996;70,192
"VUT";1997;69,963
"VUT";1998;69,769
"VUT";1999;69,823
"VUT";2000;69,623
"VUT";2001;69,973
"VUT";2002;70,45
"VUT";2003;70,439
"VUT";2004;70,444
"VUT";2005;70,366
"VUT";2006;70,089
"VUT";2007;70,036
"VUT";2008;69,994
"VUT";2009;70,147
"VUT";2010;70,357
"VUT";2011;70,415
"VUT";2012;70,409
"VUT";2013;70,394
"VUT";2014;70,401
"VUT";2015;70,59
"VUT";2016;70,517
"VUT";2017;70,524
"VUT";2018;70,564
"VUT";2019;70,603
"VUT";2020;70,606
"VUT";2021;70,515
"VUT";2022;70,401
"VUT";2023;70,295
"VUT";2024;70,227
"VUT";2025;70,196
"VUT";2026;70,141
"VUT";2027;70,124
"VUT";2028;70,144
"VUT";2029;70,182
"VUT";2030;70,214
"WSM";1990;33,919
"WSM";1991;34,362
"WSM";1992;34,663
"WSM";1993;34,627
"WSM";1994;34,924
"WSM";1995;34,56
"WSM";1996;34,36
"WSM";1997;34,531
"WSM";1998;34,56
"WSM";1999;34,538
"WSM";2000;34,189
"WSM";2001;33,869
"WSM";2002;33,695
"WSM";2003;33,481
"WSM";2004;33,224
"WSM";2005;32,956
"WSM";2006;32,831
"WSM";2007;32,442
"WSM";2008;32,348
"WSM";2009;32,611
"WSM";2010;32,569
"WSM";2011;32,2
"WSM";2012;32,15
"WSM";2013;32,236
"WSM";2014;32,128
"WSM";2015;31,982
"WSM";2016;31,615
"WSM";2017;31,53
"WSM";2018;31,429
"WSM";2019;31,301
"WSM";2020;31,139
"WSM";2021;31
"WSM";2022;30,832
"WSM";2023;30,651
"WSM";2024;30,485
"WSM";2025;30,349
"WSM";2026;30,297
"WSM";2027;30,273
"WSM";2028;30,264
"WSM";2029;30,254
"WSM";2030;30,232
"X01";1990;65,76
"X01";1991;65,745
"X01";1992;65,717
"X01";1993;65,565
"X01";1994;65,541
"X01";1995;65,382
"X01";1996;65,257
"X01";1997;65,148
"X01";1998;65,007
"X01";1999;64,983
"X01";2000;64,822
"X01";2001;64,629
"X01";2002;64,493
"X01";2003;64,339
"X01";2004;64,265
"X01";2005;64,265
"X01";2006;64,015
"X01";2007;63,751
"X01";2008;63,494
"X01";2009;63,198
"X01";2010;62,787
"X01";2011;62,585
"X01";2012;62,434
"X01";2013;62,366
"X01";2014;62,244
"X01";2015;62,147
"X01";2016;62,129
"X01";2017;61,965
"X01";2018;61,783
"X01";2019;61,59
"X01";2020;61,387
"X01";2021;61,171
"X01";2022;60,95
"X01";2023;60,727
"X01";2024;60,501
"X01";2025;60,276
"X01";2026;60,049
"X01";2027;59,829
"X01";2028;59,614
"X01";2029;59,407
"X01";2030;59,206
"X02";1990;75,211
"X02";1991;75,206
"X02";1992;75,165
"X02";1993;75,099
"X02";1994;75,005
"X02";1995;74,997
"X02";1996;75,01
"X02";1997;75,006
"X02";1998;74,99
"X02";1999;74,965
"X02";2000;75,056
"X02";2001;75,176
"X02";2002;75,272
"X02";2003;75,36
"X02";2004;75,434
"X02";2005;75,469
"X02";2006;75,442
"X02";2007;75,421
"X02";2008;75,392
"X02";2009;75,388
"X02";2010;75,363
"X02";2011;75,337
"X02";2012;75,298
"X02";2013;75,272
"X02";2014;75,18
"X02";2015;75,084
"X02";2016;75,015
"X02";2017;75,049
"X02";2018;75,085
"X02";2019;75,119
"X02";2020;75,148
"X02";2021;75,175
"X02";2022;75,199
"X02";2023;75,222
"X02";2024;75,249
"X02";2025;75,282
"X02";2026;75,317
"X02";2027;75,357
"X02";2028;75,4
"X02";2029;75,444
"X02";2030;75,487
"X03";1990;60,819
"X03";1991;60,862
"X03";1992;60,91
"X03";1993;60,907
"X03";1994;60,992
"X03";1995;60,76
"X03";1996;60,592
"X03";1997;60,445
"X03";1998;60,374
"X03";1999;60,315
"X03";2000;60,155
"X03";2001;60,233
"X03";2002;60,291
"X03";2003;60,42
"X03";2004;60,511
"X03";2005;60,688
"X03";2006;60,223
"X03";2007;59,699
"X03";2008;59,184
"X03";2009;58,751
"X03";2010;58,18
"X03";2011;57,857
"X03";2012;57,524
"X03";2013;57,53
"X03";2014;57,475
"X03";2015;57,349
"X03";2016;57,427
"X03";2017;57,359
"X03";2018;57,283
"X03";2019;57,201
"X03";2020;57,113
"X03";2021;57,016
"X03";2022;56,915
"X03";2023;56,814
"X03";2024;56,714
"X03";2025;56,617
"X03";2026;56,517
"X03";2027;56,424
"X03";2028;56,335
"X03";2029;56,247
"X03";2030;56,159
"X04";1990;71,435
"X04";1991;71,35
"X04";1992;71,312
"X04";1993;71,064
"X04";1994;70,92
"X04";1995;70,771
"X04";1996;70,557
"X04";1997;70,351
"X04";1998;70,094
"X04";1999;70,06
"X04";2000;69,745
"X04";2001;69,266
"X04";2002;68,852
"X04";2003;68,32
"X04";2004;68,033
"X04";2005;67,749
"X04";2006;67,471
"X04";2007;67,224
"X04";2008;66,985
"X04";2009;66,745
"X04";2010;66,304
"X04";2011;66,163
"X04";2012;66,05
"X04";2013;65,879
"X04";2014;65,621
"X04";2015;65,501
"X04";2016;65,313
"X04";2017;65,009
"X04";2018;64,657
"X04";2019;64,277
"X04";2020;63,884
"X04";2021;63,477
"X04";2022;63,063
"X04";2023;62,637
"X04";2024;62,195
"X04";2025;61,734
"X04";2026;61,27
"X04";2027;60,798
"X04";2028;60,325
"X04";2029;59,86
"X04";2030;59,407
"X05";1990;60,65
"X05";1991;60,675
"X05";1992;60,536
"X05";1993;60,296
"X05";1994;60,331
"X05";1995;60,236
"X05";1996;60,292
"X05";1997;60,413
"X05";1998;60,373
"X05";1999;60,439
"X05";2000;60,498
"X05";2001;60,294
"X05";2002;60,264
"X05";2003;60,24
"X05";2004;60,214
"X05";2005;60,417
"X05";2006;60,545
"X05";2007;60,657
"X05";2008;60,78
"X05";2009;60,543
"X05";2010;60,377
"X05";2011;60,224
"X05";2012;60,316
"X05";2013;60,295
"X05";2014;60,302
"X05";2015;60,302
"X05";2016;60,448
"X05";2017;60,278
"X05";2018;60,113
"X05";2019;59,943
"X05";2020;59,757
"X05";2021;59,523
"X05";2022;59,281
"X05";2023;59,034
"X05";2024;58,792
"X05";2025;58,556
"X05";2026;58,32
"X05";2027;58,096
"X05";2028;57,884
"X05";2029;57,678
"X05";2030;57,474
"X06";1990;64,108
"X06";1991;64,094
"X06";1992;64,054
"X06";1993;64,013
"X06";1994;64,021
"X06";1995;63,899
"X06";1996;63,811
"X06";1997;63,726
"X06";1998;63,618
"X06";1999;63,714
"X06";2000;63,681
"X06";2001;63,647
"X06";2002;63,604
"X06";2003;63,68
"X06";2004;63,735
"X06";2005;63,807
"X06";2006;63,905
"X06";2007;64,083
"X06";2008;64,253
"X06";2009;64,227
"X06";2010;64,241
"X06";2011;64,243
"X06";2012;64,316
"X06";2013;64,468
"X06";2014;64,323
"X06";2015;64,309
"X06";2016;64,317
"X06";2017;64,421
"X06";2018;64,513
"X06";2019;64,6
"X06";2020;64,681
"X06";2021;64,746
"X06";2022;64,812
"X06";2023;64,876
"X06";2024;64,933
"X06";2025;64,982
"X06";2026;65,025
"X06";2027;65,063
"X06";2028;65,103
"X06";2029;65,155
"X06";2030;65,223
"X07";1990;74,976
"X07";1991;74,981
"X07";1992;74,956
"X07";1993;74,907
"X07";1994;74,839
"X07";1995;74,875
"X07";1996;74,945
"X07";1997;74,99
"X07";1998;75,019
"X07";1999;75,033
"X07";2000;75,216
"X07";2001;75,417
"X07";2002;75,593
"X07";2003;75,756
"X07";2004;75,903
"X07";2005;75,999
"X07";2006;76,031
"X07";2007;76,065
"X07";2008;76,082
"X07";2009;76,086
"X07";2010;76,066
"X07";2011;76,021
"X07";2012;75,956
"X07";2013;75,904
"X07";2014;75,772
"X07";2015;75,638
"X07";2016;75,537
"X07";2017;75,594
"X07";2018;75,651
"X07";2019;75,705
"X07";2020;75,756
"X07";2021;75,805
"X07";2022;75,852
"X07";2023;75,898
"X07";2024;75,946
"X07";2025;75,997
"X07";2026;76,049
"X07";2027;76,103
"X07";2028;76,16
"X07";2029;76,218
"X07";2030;76,278
"X08";1990;58,362
"X08";1991;58,349
"X08";1992;58,322
"X08";1993;58,289
"X08";1994;58,373
"X08";1995;58,115
"X08";1996;57,911
"X08";1997;57,744
"X08";1998;57,514
"X08";1999;57,725
"X08";2000;57,505
"X08";2001;57,264
"X08";2002;57,013
"X08";2003;57,004
"X08";2004;56,9
"X08";2005;56,856
"X08";2006;56,922
"X08";2007;57,149
"X08";2008;57,219
"X08";2009;57,29
"X08";2010;57,42
"X08";2011;57,354
"X08";2012;57,369
"X08";2013;57,462
"X08";2014;57,324
"X08";2015;57,156
"X08";2016;57,146
"X08";2017;57,196
"X08";2018;57,23
"X08";2019;57,258
"X08";2020;57,286
"X08";2021;57,306
"X08";2022;57,332
"X08";2023;57,358
"X08";2024;57,376
"X08";2025;57,384
"X08";2026;57,385
"X08";2027;57,38
"X08";2028;57,379
"X08";2029;57,395
"X08";2030;57,435
"X09";1990;50,348
"X09";1991;50,405
"X09";1992;50,398
"X09";1993;50,471
"X09";1994;50,52
"X09";1995;50,445
"X09";1996;50,342
"X09";1997;50,152
"X09";1998;50,009
"X09";1999;49,867
"X09";2000;49,74
"X09";2001;49,623
"X09";2002;49,516
"X09";2003;49,446
"X09";2004;49,58
"X09";2005;49,754
"X09";2006;49,899
"X09";2007;50,038
"X09";2008;50,757
"X09";2009;49,837
"X09";2010;49,071
"X09";2011;49,103
"X09";2012;49,493
"X09";2013;50,196
"X09";2014;49,506
"X09";2015;50,128
"X09";2016;50,147
"X09";2017;50,192
"X09";2018;50,21
"X09";2019;50,194
"X09";2020;50,135
"X09";2021;50,015
"X09";2022;49,861
"X09";2023;49,677
"X09";2024;49,469
"X09";2025;49,242
"X09";2026;48,988
"X09";2027;48,717
"X09";2028;48,447
"X09";2029;48,198
"X09";2030;47,985
"X10";1990;47,652
"X10";1991;47,735
"X10";1992;47,801
"X10";1993;47,95
"X10";1994;48,34
"X10";1995;47,996
"X10";1996;47,707
"X10";1997;47,425
"X10";1998;47,028
"X10";1999;47,525
"X10";2000;47,324
"X10";2001;46,979
